-9.375000000000000000e-02 -2.981939999999999813e+00 1.000000000000000000e+02 2.000000000000000000e+00
-9.375000000000000000e-02 -3.360360000000000014e+00 1.000000000000000000e+02 2.000000000000000000e+00
-9.375000000000000000e-02 -3.833390000000000075e+00 1.000000000000000000e+02 2.000000000000000000e+00
-9.375000000000000000e-02 -4.424669999999999881e+00 1.000000000000000000e+02 2.000000000000000000e+00
-9.375000000000000000e-02 -5.163780000000000037e+00 1.000000000000000000e+02 2.000000000000000000e+00
-9.375000000000000000e-02 -6.087659999999999627e+00 1.000000000000000000e+02 2.000000000000000000e+00
-9.375000000000000000e-02 -7.242510000000000225e+00 1.000000000000000000e+02 2.000000000000000000e+00
-9.375000000000000000e-02 -8.686070000000000846e+00 1.000000000000000000e+02 2.000000000000000000e+00
-9.375000000000000000e-02 -1.049050000000000082e+01 1.000000000000000000e+02 2.000000000000000000e+00
-9.375000000000000000e-02 -1.274610000000000021e+01 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -2.750000000000000014e-02 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -8.525000000000000633e-02 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -1.487749999999999906e-01 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -2.186529999999999863e-01 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -2.955180000000000029e-01 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -3.800700000000000189e-01 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -4.730759999999999965e-01 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -5.753840000000000066e-01 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -6.879229999999999512e-01 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -8.117149999999999643e-01 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -9.478860000000000063e-01 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -1.097669999999999924e+00 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -1.262440000000000007e+00 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -1.443689999999999918e+00 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -1.643059999999999965e+00 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -1.862360000000000015e+00 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -2.103600000000000136e+00 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -2.368959999999999955e+00 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -2.660849999999999937e+00 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -2.981939999999999813e+00 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -3.360360000000000014e+00 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -3.833390000000000075e+00 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -4.424669999999999881e+00 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -5.163780000000000037e+00 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -6.087659999999999627e+00 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -7.242510000000000225e+00 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -8.686070000000000846e+00 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -1.049050000000000082e+01 1.000000000000000000e+02 2.000000000000000000e+00
-3.125000000000000000e-02 -1.274610000000000021e+01 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -2.750000000000000014e-02 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -8.525000000000000633e-02 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -1.487749999999999906e-01 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -2.186529999999999863e-01 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -2.955180000000000029e-01 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -3.800700000000000189e-01 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -4.730759999999999965e-01 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -5.753840000000000066e-01 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -6.879229999999999512e-01 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -8.117149999999999643e-01 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -9.478860000000000063e-01 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -1.097669999999999924e+00 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -1.262440000000000007e+00 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -1.443689999999999918e+00 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -1.643059999999999965e+00 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -1.862360000000000015e+00 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -2.103600000000000136e+00 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -2.368959999999999955e+00 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -2.660849999999999937e+00 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -2.981939999999999813e+00 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -3.360360000000000014e+00 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -3.833390000000000075e+00 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -4.424669999999999881e+00 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -5.163780000000000037e+00 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -6.087659999999999627e+00 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -7.242510000000000225e+00 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -8.686070000000000846e+00 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -1.049050000000000082e+01 1.000000000000000000e+02 2.000000000000000000e+00
3.125000000000000000e-02 -1.274610000000000021e+01 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -2.750000000000000014e-02 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -8.525000000000000633e-02 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -1.487749999999999906e-01 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -2.186529999999999863e-01 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -2.955180000000000029e-01 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -3.800700000000000189e-01 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -4.730759999999999965e-01 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -5.753840000000000066e-01 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -6.879229999999999512e-01 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -8.117149999999999643e-01 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -9.478860000000000063e-01 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -1.097669999999999924e+00 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -1.262440000000000007e+00 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -1.443689999999999918e+00 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -1.643059999999999965e+00 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -1.862360000000000015e+00 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -2.103600000000000136e+00 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -2.368959999999999955e+00 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -2.660849999999999937e+00 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -2.981939999999999813e+00 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -3.360360000000000014e+00 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -3.833390000000000075e+00 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -4.424669999999999881e+00 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -5.163780000000000037e+00 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -6.087659999999999627e+00 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -7.242510000000000225e+00 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -8.686070000000000846e+00 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -1.049050000000000082e+01 1.000000000000000000e+02 2.000000000000000000e+00
9.375000000000000000e-02 -1.274610000000000021e+01 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -2.750000000000000014e-02 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -8.525000000000000633e-02 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -1.487749999999999906e-01 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -2.186529999999999863e-01 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -2.955180000000000029e-01 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -3.800700000000000189e-01 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -4.730759999999999965e-01 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -5.753840000000000066e-01 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -6.879229999999999512e-01 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -8.117149999999999643e-01 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -9.478860000000000063e-01 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -1.097669999999999924e+00 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -1.262440000000000007e+00 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -1.443689999999999918e+00 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -1.643059999999999965e+00 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -1.862360000000000015e+00 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -2.103600000000000136e+00 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -2.368959999999999955e+00 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -2.660849999999999937e+00 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -2.981939999999999813e+00 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -3.360360000000000014e+00 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -3.833390000000000075e+00 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -4.424669999999999881e+00 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -5.163780000000000037e+00 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -6.087659999999999627e+00 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -7.242510000000000225e+00 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -8.686070000000000846e+00 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -1.049050000000000082e+01 1.000000000000000000e+02 2.000000000000000000e+00
1.562500000000000000e-01 -1.274610000000000021e+01 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -2.750000000000000014e-02 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -8.525000000000000633e-02 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -1.487749999999999906e-01 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -2.186529999999999863e-01 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -2.955180000000000029e-01 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -3.800700000000000189e-01 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -4.730759999999999965e-01 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -5.753840000000000066e-01 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -6.879229999999999512e-01 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -8.117149999999999643e-01 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -9.478860000000000063e-01 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -1.097669999999999924e+00 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -1.262440000000000007e+00 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -1.443689999999999918e+00 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -1.643059999999999965e+00 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -1.862360000000000015e+00 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -2.103600000000000136e+00 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -2.368959999999999955e+00 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -2.660849999999999937e+00 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -2.981939999999999813e+00 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -3.360360000000000014e+00 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -3.833390000000000075e+00 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -4.424669999999999881e+00 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -5.163780000000000037e+00 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -6.087659999999999627e+00 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -7.242510000000000225e+00 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -8.686070000000000846e+00 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -1.049050000000000082e+01 1.000000000000000000e+02 2.000000000000000000e+00
2.187500000000000000e-01 -1.274610000000000021e+01 1.000000000000000000e+02 2.000000000000000000e+00
2.812500000000000000e-01 -2.750000000000000014e-02 1.000000000000000000e+02 2.000000000000000000e+00
2.812500000000000000e-01 -8.525000000000000633e-02 1.000000000000000000e+02 2.000000000000000000e+00
2.812500000000000000e-01 -1.487749999999999906e-01 1.000000000000000000e+02 2.000000000000000000e+00
2.812500000000000000e-01 -2.186529999999999863e-01 1.000000000000000000e+02 2.000000000000000000e+00
2.812500000000000000e-01 -2.955180000000000029e-01 1.000000000000000000e+02 2.000000000000000000e+00
2.812500000000000000e-01 -3.800700000000000189e-01 1.000000000000000000e+02 2.000000000000000000e+00
2.812500000000000000e-01 -4.730759999999999965e-01 1.000000000000000000e+02 2.000000000000000000e+00
2.812500000000000000e-01 -5.753840000000000066e-01 1.000000000000000000e+02 2.000000000000000000e+00
